frame_ms,mean_state_share,max_state_share,pixels
44000,0.4267241379310212,0.4267241379310345,3031
44050,0.4267241379310233,0.4267241379310345,2962
44100,0.4267241379310254,0.4267241379310345,2894
44150,0.4267241379310255,0.4267241379310345,2893
44200,0.4267241379310254,0.4267241379310345,2894
44250,0.42672413793102537,0.4267241379310345,2895
44300,0.4267241379310254,0.4267241379310345,2894
44350,0.4267241379310254,0.4267241379310345,2894
44400,0.42975206611571953,0.4297520661157025,2895
44450,0.42975206611571964,0.4297520661157025,2964
44500,0.42975206611571976,0.4297520661157025,3023
44550,0.42975206611571964,0.4297520661157025,2956
44600,0.42975206611571964,0.4297520661157025,2954
44650,0.4297520661157197,0.4297520661157025,2974
44700,0.42975206611571953,0.4297520661157025,2906
44750,0.42975206611571953,0.4297520661157025,2890
44800,0.42975206611571953,0.4297520661157025,2892
44850,0.42975206611571953,0.4297520661157025,2895
44900,0.42975206611571953,0.4297520661157025,2894
44950,0.4267241379310254,0.4267241379310345,2894
45000,0.42672413793102537,0.4267241379310345,2895
45050,0.42672413793102537,0.4267241379310345,2895
45100,0.4267241379310254,0.4267241379310345,2894
45150,0.4267241379310254,0.4267241379310345,2894
45200,0.42672413793102537,0.4267241379310345,2895
45250,0.4267241379310254,0.4267241379310345,2894
45300,0.4267241379310255,0.4267241379310345,2893
45350,0.4267241379310254,0.4267241379310345,2894
45400,0.4267241379310255,0.4267241379310345,2893
45450,0.4267241379310254,0.4267241379310345,2894
45500,0.42672413793102537,0.4267241379310345,2895
45550,0.42672413793102537,0.4267241379310345,2895
45600,0.4267241379310254,0.4267241379310345,2894
45650,0.4267241379310254,0.4267241379310345,2894
45700,0.4267241379310254,0.4267241379310345,2894
45750,0.4267241379310255,0.4267241379310345,2893
45800,0.4267241379310254,0.4267241379310345,2894
45850,0.42672413793102537,0.4267241379310345,2895
45900,0.4267241379310254,0.4267241379310345,2894
45950,0.4267241379310254,0.4267241379310345,2894
46000,0.42975206611571953,0.4297520661157025,2895
46050,0.42975206611571964,0.4297520661157025,2964
46100,0.42975206611571976,0.4297520661157025,3023
46150,0.42975206611571964,0.4297520661157025,2956
46200,0.42975206611571964,0.4297520661157025,2955
46250,0.4297520661157197,0.4297520661157025,2977
46300,0.42975206611571953,0.4297520661157025,2909
46350,0.42975206611571953,0.4297520661157025,2893
46400,0.42975206611571953,0.4297520661157025,2894
46450,0.42975206611571953,0.4297520661157025,2895
